id,year,M,W,total,group,supply
45693,2067,3,3,6,N,29.087299318306584
158317,2067,5,0,5,N,28.988612130582997
181233,2068,5,1,6,E,29.008333401082496
128335,2068,4,2,6,S,29.014102078338382
144532,2068,2,1,3,M,28.816946141435388
148552,2067,6,1,7,D,29.00378574386325
86347,2068,3,2,5,E,28.897671099606715
175463,2067,4,2,6,A,29.251812760274664
158650,2068,3,2,5,Q,29.14403087084605
143505,2068,4,1,5,M,29.13039263537023
26822,2067,4,2,6,N,29.20722981078932
45121,2068,15,6,21,D,28.91344831683648
45906,2067,5,3,8,F,29.192588724167017
82930,2068,2,2,4,N,28.837234544381555
44868,2068,5,4,9,P,28.768531910633765
114311,2068,4,1,5,N,28.824551457192804
46880,2068,5,2,7,M,28.776375982450787
47980,2068,4,0,4,E,29.15817050535604
145347,2067,3,0,3,P,29.20570818703615
165366,2068,3,1,4,M,28.657159778120324
73696,2067,5,1,6,E,29.16216453885637
93203,2067,3,5,8,N,28.98500440403952
160173,2068,0,2,2,E,28.929475513517183
116006,2067,3,2,5,D,29.358430199556786
93509,2068,3,2,5,J,29.123379756692007
20722,2068,2,0,2,P,28.803742462587003
129355,2068,5,3,8,P,28.83306116292849
174356,2067,7,1,8,M,29.23671389266096
64291,2067,9,2,11,E,29.004835005882757
23422,2067,2,2,4,D,28.63720173611736
110325,2068,6,2,8,E,28.81701947529231
135612,2068,5,0,5,Q,28.83806972309257
23493,2068,6,1,7,Q,28.702986942548108
104366,2068,2,0,2,D,28.729081944500827
93554,2067,4,2,6,N,29.111060814363363
34904,2067,5,4,9,S,29.31806655434337
37001,2068,6,1,7,F,28.81693831691789
147746,2068,5,2,7,E,28.87310300913701
117817,2068,4,2,6,I,28.81424658445301
61650,2068,26,3,29,N,28.9143749149908
176965,2068,6,2,8,Q,28.865139248094632
144370,2067,2,2,4,Q,28.932818474539424
181810,2068,7,0,7,I,29.175146881401982
124368,2067,1,3,4,M,29.11493206928121
78263,2068,4,1,5,Q,28.83484213768364
49944,2068,6,3,9,E,29.113659564988104
118324,2067,8,2,10,H,29.24297575623434
22551,2068,7,1,8,N,28.845518416293093
77165,2068,5,1,6,P,28.906219196844976
127934,2068,2,2,4,J,28.76142681782433
146217,2068,7,3,10,L,29.16517391445281
182768,2068,8,2,10,M,28.860291271297008
95451,2067,9,1,10,D,29.315081324023065
29473,2067,8,0,8,E,29.40260762467834
100954,2067,4,3,7,D,29.260246511619776
140875,2068,5,1,6,Q,28.75463336116197
29318,2068,2,2,4,N,28.75044853972523
145705,2068,6,3,9,Q,28.80025880899841
39157,2067,2,2,4,M,29.35021706712558
129956,2067,4,1,5,N,28.910407629972045
132570,2068,3,0,3,E,29.06668075911661
166084,2067,2,2,4,N,28.899518123892324
17972,2068,18,3,21,P,28.718449947652825
89660,2068,6,1,7,E,28.815761122371452
16051,2068,3,2,5,P,29.19805880786737
106947,2067,6,2,8,K,29.42607704546988
97294,2067,5,1,6,P,28.969506810038627
64661,2067,2,0,2,N,29.07785581604481
26697,2068,2,0,2,N,28.755416607077414
158668,2068,6,1,7,E,28.894104452335068
113636,2068,7,0,7,J,28.699466005682805
102878,2068,5,3,8,J,28.871776927814608
148245,2068,6,1,7,M,29.04197320041144
179106,2067,4,4,8,M,29.283375958977928
84412,2068,3,3,6,N,28.875648670114217
143683,2067,5,0,5,E,29.29045875183632
75378,2067,4,0,4,J,29.108705230676023
18603,2067,6,2,8,M,29.03667819013168
29377,2067,9,1,10,A,29.458265895350195
115234,2067,6,0,6,E,28.87012259536589
170153,2067,3,0,3,N,28.978860841128363
86505,2068,2,2,4,E,28.45576906646283
63352,2067,4,0,4,E,29.28352683997205
160256,2067,7,2,9,P,28.88173129156749
135865,2067,2,2,4,J,29.482518797243056
63980,2068,3,3,6,D,28.65077484197441
55717,2068,3,0,3,E,28.734559360202567
87260,2067,5,1,6,E,29.31809333623998
178465,2067,2,1,3,E,29.285702974335013
132327,2068,7,1,8,M,28.54089650540972
147575,2067,3,2,5,M,29.197635694204056
175701,2068,2,3,5,N,28.946588703278607
146117,2068,6,3,9,A,28.74020450659478
145925,2067,8,0,8,M,29.28711321962457
42016,2067,4,0,4,J,29.40088313109241
22302,2067,4,1,5,M,29.08566463258704
86903,2068,5,1,6,E,28.80118001732692
144124,2067,4,2,6,S,29.32827595075378
179552,2068,7,0,7,H,28.736269267550902
73379,2068,5,1,6,D,28.742484627426027
86310,2068,6,1,7,K,28.79723456359455
87553,2067,3,2,5,N,29.155824637004915
159266,2067,10,1,11,E,29.357052175243496
167144,2068,8,2,10,M,28.82003795069302
81329,2068,5,2,7,N,28.971605567794928
90111,2067,3,0,3,Q,29.075050271059865
47565,2068,6,0,6,Q,28.901943093561133
19212,2068,5,2,7,J,28.82491001652215
157662,2068,7,0,7,N,28.876657686992584
49446,2068,5,2,7,E,28.8208338180391
170975,2067,0,2,2,C,29.12850622684476
104906,2068,9,2,11,M,28.786775218026467
160954,2068,4,1,5,J,28.57217689951454
92754,2067,5,4,9,A,29.262251963111343
17279,2067,3,2,5,K,29.16254436122255
151076,2068,4,2,6,M,28.841386145723423
102469,2067,6,1,7,E,29.01383754786789
51478,2068,6,1,7,J,28.978455020731467
124869,2068,6,0,6,K,29.00670835738728
133437,2068,7,1,8,J,28.93322906760054
49313,2067,1,3,4,S,29.11761077914696
144802,2068,4,3,7,D,28.981530891519533
112002,2067,4,2,6,J,29.286077818299297
137220,2068,3,1,4,P,28.846728005213382
107998,2068,3,1,4,K,28.7530091726792
144851,2067,6,3,9,P,28.94688565556834
59984,2068,2,1,3,D,28.64299227324879
55635,2067,2,2,4,I,29.402985898755663
134821,2067,2,2,4,M,29.031295848410213
21782,2067,3,3,6,J,29.121824939750752
119439,2068,1,3,4,E,29.158651758406183
70196,2068,4,0,4,N,28.92851472506825
141755,2067,4,2,6,J,29.10361313885816
171108,2067,4,2,6,N,29.22644896193279
180518,2067,5,2,7,H,29.05135936185929
88605,2068,6,2,8,D,28.86894253681653
172201,2068,3,1,4,D,28.93020959216164
150117,2068,3,2,5,E,28.73343730954493
141613,2068,1,2,3,K,28.694569743476272
49384,2068,6,0,6,K,28.66933499344206
16593,2067,6,1,7,N,29.07995611633458
177766,2068,2,0,2,F,28.658692441091244
113074,2067,4,2,6,Q,29.18862599469858
39086,2067,4,1,5,E,29.198372091197506
73227,2067,2,0,2,H,29.24314296755662
41705,2068,4,0,4,N,29.04965334462784
147014,2067,4,1,5,M,29.204890927066867
128470,2067,4,2,6,P,28.92815535071903
66632,2068,5,0,5,E,28.7583953850216
93340,2068,7,1,8,N,28.65513332042411
38077,2067,2,0,2,E,29.1467524092834
104997,2068,6,1,7,K,29.179149934568294
44669,2067,8,3,11,A,29.0491381024194
167820,2067,5,2,7,D,29.16334791977443
50310,2068,5,2,7,D,28.67738422843954
129746,2068,11,2,13,M,28.835812388202083
74622,2068,2,1,3,E,28.89962720262637
116395,2067,3,2,5,N,29.18991643461598
94062,2067,6,1,7,N,29.56920069313424
103961,2068,3,2,5,N,28.895863554467983
143949,2067,7,1,8,E,29.0190493106134
116842,2068,3,2,5,Q,28.48515102706848
72583,2068,4,2,6,H,28.83051471981088
37573,2068,3,1,4,K,28.823112560414437
46188,2068,14,3,17,Q,28.631455925793603
141299,2068,3,2,5,M,28.94290671009524
124093,2067,4,2,6,J,29.109975261363804
131356,2067,16,3,19,C,28.95526866423062
158347,2067,7,2,9,E,28.925961391707933
94740,2067,4,0,4,N,29.28309405817375
144929,2068,4,3,7,M,28.891356305871906
118080,2068,3,0,3,N,29.078102364520447
61232,2067,4,2,6,M,29.33662996314277
63137,2067,8,2,10,A,29.21487910087428
123283,2068,1,1,2,J,28.80928008933311
129415,2067,2,1,3,M,29.199292174556657
148440,2068,5,2,7,M,29.136279889003056
144115,2067,6,2,8,K,29.56384144510339
141781,2067,5,0,5,J,29.396557823473174
146071,2068,6,3,9,P,28.821508848948135
123775,2068,3,1,4,E,28.842367190760967
58822,2068,20,8,28,P,28.826788342986056
179023,2068,8,1,9,D,28.75856215002802
111325,2067,4,2,6,N,29.09356464223718
157698,2068,9,2,11,A,28.909681423436872
69447,2068,5,0,5,D,28.56196550387589
103253,2068,4,0,4,E,28.909180615795037
157424,2068,3,1,4,J,28.69557317000152
36602,2068,6,1,7,D,29.049704330889128
82543,2067,3,0,3,D,29.10027941636677
66408,2067,6,1,7,Q,29.313237820471866
88135,2068,3,2,5,M,28.90109757190125
56566,2068,6,3,9,M,28.9400483799878
148888,2068,0,3,3,M,28.53476617614877
20663,2067,5,3,8,N,28.827990516429363
68399,2068,3,0,3,E,28.87226274530774
180266,2067,5,2,7,M,29.30782766518022
179513,2068,5,2,7,Q,28.781024337144935
55710,2068,6,0,6,N,28.810931101853512
143844,2067,8,2,10,M,29.23720287953312
124904,2068,3,2,5,R,29.037650964702383
27088,2068,2,2,4,D,28.69946783580862
46698,2067,4,2,6,E,29.014871584631265
163086,2068,5,2,7,S,28.80406464319577
159929,2067,4,1,5,E,29.15578760615596
66451,2067,4,1,5,D,29.25287546673928
68038,2068,3,2,5,F,29.074848851193984
74846,2067,8,1,9,D,29.308360190462384
145150,2067,5,1,6,M,29.55020833660274
74160,2068,5,1,6,D,28.77137814136816
120088,2067,17,10,27,E,28.98546270169106
174991,2068,2,1,3,M,28.81041379137137
125566,2067,6,2,8,D,29.0215490674644
84237,2067,5,3,8,N,29.13603218485435
101739,2068,6,1,7,M,28.737749881208508
83971,2068,6,0,6,N,28.936772321068293
146938,2067,2,3,5,P,28.93665364583834
66978,2068,3,2,5,J,28.78908046222156
32216,2068,5,2,7,D,28.8177951251311
138814,2067,4,1,5,E,29.44724227243212
61984,2067,11,2,13,J,29.183264345220564
121666,2068,6,2,8,J,28.891209149500806
160471,2068,4,2,6,M,28.83057771540789
137286,2068,9,0,9,P,28.96124298523437
172092,2067,2,0,2,N,29.13465637952
145775,2067,2,1,3,M,29.313842571083605
149354,2068,8,2,10,M,28.780882894366957
83098,2067,6,1,7,N,28.94890863390573
171261,2068,3,1,4,Q,29.263049880033275
34500,2067,5,1,6,E,29.45873032233665
148498,2067,7,1,8,M,29.30397261211286
96798,2068,6,0,6,J,29.16784030794276
145187,2067,5,0,5,E,28.90158192398728
16873,2067,6,2,8,D,29.296333790413875
42366,2068,4,2,6,Q,28.79891759604544
18907,2067,2,2,4,A,28.836426902529368
73010,2067,6,2,8,D,28.96776041790405
64583,2067,6,1,7,H,29.400478440559976
145307,2067,2,2,4,D,29.308960988316983
147985,2068,2,3,5,K,28.767409804363165
179703,2067,7,1,8,E,29.0723601142144
50998,2067,5,3,8,J,29.10583311895768
20715,2067,3,0,3,E,29.18856292227252
76398,2067,3,0,3,K,29.27965434080236
121270,2068,3,2,5,P,28.912171922236205
23502,2067,2,0,2,J,29.07895204651501
46247,2067,9,1,10,A,28.95785542824408
149399,2068,4,2,6,M,28.602200909801788
142767,2068,2,1,3,M,28.703374888311643
176274,2067,4,0,4,P,29.190818820449103
24278,2068,5,3,8,N,28.815391885265093
159393,2067,3,1,4,Q,29.31545387749667
103768,2067,6,2,8,N,28.89949494233885
135831,2067,6,1,7,Q,29.254538073411176
158872,2067,5,2,7,P,28.91938093612849
71870,2067,5,2,7,E,29.41494732412917
29860,2067,8,0,8,N,29.035483867520465
132788,2068,2,1,3,M,29.05737983411929
109184,2068,3,2,5,J,28.864782212293427
30561,2067,9,1,10,P,29.24601993899703
113530,2068,3,2,5,S,29.17643516760372
20930,2068,6,2,8,P,28.637903325192447
76408,2067,7,2,9,E,28.869318738498755
54763,2067,2,2,4,N,29.26298441632968
107908,2068,2,2,4,E,29.435379874363456
63682,2067,8,5,13,J,29.26633390266963
20752,2067,2,2,4,M,29.61698161829191
64465,2068,5,2,7,C,28.954939965545893
17389,2067,2,2,4,P,29.51272068037061
90104,2067,2,2,4,I,29.103051538649154
47367,2067,3,2,5,Q,29.25217516947889
68520,2068,2,1,3,P,28.90381002279481
45168,2067,7,2,9,N,29.05892522474968
51559,2067,1,2,3,N,29.218689773598623
81329,2067,3,2,5,N,28.937195294197945
138877,2067,6,2,8,K,29.211076937846062
147374,2067,6,1,7,E,29.10689346990112
165584,2068,5,2,7,M,28.61819819285174
151008,2068,7,3,10,J,28.984574239273662
150667,2068,6,2,8,P,28.720408025212368
15896,2068,5,2,7,P,28.8925861481323
95550,2067,2,0,2,N,29.0216812912258
139505,2068,3,2,5,M,29.01909441090712
176899,2068,9,4,13,M,28.84776552670912
134829,2068,5,1,6,E,29.205974368723773
20129,2068,5,1,6,J,28.83800886626747
145423,2067,5,1,6,M,29.50789471556775
118534,2068,7,1,8,E,28.97242612496174
54021,2068,5,0,5,Q,28.9410628322832
101293,2067,2,1,3,I,29.29943341742135
18517,2068,2,2,4,Q,28.95603126026258
101027,2068,8,3,11,J,28.8137887759748
37599,2068,15,2,17,P,28.769547397037204
119827,2068,4,2,6,N,29.096484733514327
168042,2068,4,0,4,M,29.11992268311146
183659,2068,7,1,8,M,28.50990023019365
75260,2067,5,1,6,K,29.10458297637449
93552,2067,1,1,2,Q,29.231969535958257
148420,2068,3,2,5,M,29.111080909943453
127399,2067,6,2,8,P,29.400625437698984
20223,2067,8,0,8,P,29.233849298709945
24520,2068,2,2,4,E,28.95912014616149
123662,2067,3,6,9,E,29.496679418591302
117130,2067,6,0,6,K,29.10675849796621
103891,2068,4,2,6,S,28.85305215964875
85592,2067,4,1,5,H,29.23002915665184
111637,2067,2,2,4,M,29.23688169985544
25714,2068,2,1,3,E,28.86636049533488
145381,2067,6,1,7,P,29.404931868683946
78136,2068,6,0,6,P,29.082149851049472
75460,2068,4,1,5,N,28.696946402649843
114960,2067,3,0,3,K,29.199845728241076
170749,2068,5,0,5,N,28.96125258791393
51081,2068,3,2,5,S,28.69020250455866
163011,2067,4,1,5,P,29.48216804749637
76615,2067,6,1,7,P,29.161577065670404
146431,2067,7,0,7,F,29.28761930037698
145302,2068,5,0,5,K,28.752066328529576
71436,2068,4,3,7,M,28.879118174653215
78253,2068,9,1,10,E,29.021860842702445
76660,2067,7,2,9,D,29.184784743242503
129506,2068,10,0,10,N,28.80790526513335
180761,2067,3,0,3,N,29.15484960540913
19832,2068,1,3,4,J,29.062418635501125
128829,2068,4,3,7,P,29.17112864960209
142895,2067,4,1,5,N,29.42657954245209
130032,2067,6,2,8,P,28.983831995973592
119017,2068,5,0,5,E,28.66279550718425
169736,2068,5,3,8,D,29.162195585351206
111308,2068,1,4,5,E,28.765060094157626
50758,2068,7,3,10,F,28.89005103634853
39732,2067,6,2,8,E,29.31253235902973
58978,2067,3,3,6,M,29.57955886844582
144306,2068,4,0,4,M,29.215185978846467
97527,2068,8,3,11,S,28.877264593572782
52124,2067,2,2,4,I,29.33113535181805
167615,2067,5,3,8,N,29.12342665973189
90931,2068,9,1,10,M,28.75769488805166
76573,2067,4,2,6,E,29.1727531945889
146921,2067,5,2,7,M,29.383634373312148
47349,2067,4,3,7,J,29.05940143781516
81459,2067,5,2,7,N,29.28345435124828
87103,2067,3,0,3,Q,29.29617153482653
32234,2068,6,3,9,N,28.729048949067863
175623,2067,3,2,5,E,29.30297279769705
164840,2067,5,0,5,P,28.81401427541377
81434,2068,4,1,5,N,29.05328878682021
54337,2067,2,3,5,S,29.01191604590723
59405,2067,2,0,2,K,29.123536162225463
34293,2067,4,1,5,H,28.601202184274022
82368,2067,6,2,8,J,29.291806679180905
124485,2068,4,0,4,E,28.97630107680396
167689,2067,4,0,4,M,29.44915536679618
73800,2067,2,1,3,N,29.1363220275877
45300,2067,3,3,6,D,29.05234525502094
38822,2068,6,0,6,E,28.99264683675642
76398,2068,3,0,3,K,29.156883401891527
136578,2068,7,0,7,K,28.77816082550073
110771,2068,3,2,5,K,28.867249327162707
110534,2067,6,0,6,H,29.03211106879663
64609,2067,6,0,6,S,29.281831123817955
67062,2067,13,3,16,H,29.07253679402818
164368,2068,3,3,6,S,28.73819201244574
96008,2068,2,3,5,M,29.040550615301868
141432,2068,3,0,3,M,28.651610761520462
19225,2067,4,2,6,D,29.245645424693464
110534,2068,6,2,8,H,28.8390558896091
178328,2067,5,2,7,M,29.23318514791802
141036,2067,4,1,5,N,29.06386468788494
157090,2068,4,0,4,D,28.828031858421003
98109,2067,9,2,11,E,28.8936329827598
42424,2068,3,2,5,A,28.603785127785592
49002,2067,6,2,8,Q,29.474709641866276
108975,2068,5,3,8,N,28.9272476274775
92886,2067,4,3,7,I,29.35315981735337
83835,2067,4,4,8,P,29.2733907128605
55151,2067,5,0,5,M,28.98760842818048
121203,2068,3,2,5,M,29.240135791098027
38037,2068,4,1,5,E,28.813438335707247
148728,2067,4,2,6,Q,29.036231353202187
40158,2067,3,1,4,Q,29.453068069596284
141417,2068,4,0,4,J,29.216822617429106
32150,2068,4,2,6,E,29.12886453710047
51575,2067,4,2,6,N,29.04796298968828
83629,2068,4,0,4,E,28.51743517725573
100759,2068,2,1,3,Q,28.968112264367686
171639,2067,3,1,4,E,29.00770431912992
78181,2067,8,0,8,P,29.335238589406877
127406,2067,3,1,4,N,29.225631275482048
124399,2067,3,0,3,M,29.18277339081065
180503,2068,7,2,9,E,28.76419156748808
132064,2067,4,2,6,N,29.284308913055494
135504,2068,2,1,3,M,28.634538984943458
25876,2068,6,0,6,Q,28.850395828878536
165418,2067,3,2,5,P,29.189762121283437
112294,2068,3,2,5,N,28.83689609364029
55590,2067,5,1,6,E,29.230542924564286
46417,2067,6,2,8,N,29.478131439423045
124300,2068,3,0,3,M,28.893653849497227
170800,2067,2,1,3,D,28.93661345889968
144746,2068,4,0,4,C,28.84324785300295
182772,2068,5,0,5,M,28.853889747375803
171626,2068,4,0,4,N,29.047378650489403
157324,2067,1,4,5,F,29.070729534600268
98317,2068,7,2,9,N,28.76591628006449
166802,2068,6,2,8,E,28.962018647018372
81843,2068,6,2,8,E,28.93075244064158
162886,2067,4,2,6,M,29.12036840454121
173105,2067,7,2,9,L,29.19742729113012
22077,2068,4,3,7,N,28.7623554159086
92738,2067,2,2,4,Q,29.05083991382352
158204,2068,0,3,3,J,29.12799550852909
129927,2067,6,1,7,E,29.170163670421896
96230,2067,4,0,4,D,28.92489309636869
145538,2067,3,0,3,M,29.427052114126777
182550,2068,8,1,9,M,28.64984955707614
169956,2067,7,1,8,D,29.084578069374828
134944,2068,4,2,6,S,28.630739359623124
146318,2067,3,1,4,Q,29.322345122840336
59118,2068,10,4,14,Q,28.763569436424344
40158,2068,5,2,7,Q,28.72812176412045
83429,2068,5,0,5,M,28.811193231688645
108774,2068,3,1,4,K,28.702008426613947
73800,2068,6,2,8,N,28.602581482867866
18002,2068,2,2,4,M,28.718151565119012
78290,2067,5,1,6,J,29.436505092358
105714,2068,4,2,6,P,29.33449846125519
112463,2068,2,1,3,I,28.62944581196545
100355,2067,7,2,9,N,29.400294434962184
141495,2068,4,1,5,Q,28.94034360718416
114334,2068,6,1,7,J,28.982069120096185
174802,2068,7,4,11,J,28.99673363684495
169575,2067,6,1,7,D,29.40110711195788
114341,2067,3,3,6,I,29.178447464390715
133264,2068,5,1,6,M,29.418300059327283
113913,2067,4,2,6,J,28.93690976163212
97830,2068,4,1,5,S,28.808644702069525
125746,2067,3,2,5,N,29.151882677980456
128892,2067,6,2,8,N,29.322453022198022
156185,2068,4,1,5,J,29.036438043140407
25388,2068,5,1,6,N,28.787788379008717
165938,2068,1,1,2,M,28.827642823163547
24038,2067,15,2,17,D,29.15496425338691
159522,2068,5,3,8,I,28.943839577544523
111422,2068,6,1,7,J,29.045771117392917
24217,2068,1,1,2,N,29.19492173219024
56565,2067,6,1,7,S,29.445927913082294
49789,2067,4,1,5,E,29.452055964290555
111205,2068,15,6,21,E,29.010477289758157
95149,2067,3,0,3,D,29.1739952583354
105241,2067,3,2,5,M,29.230247973485056
89491,2068,7,2,9,P,28.865047139741403
107863,2068,7,4,11,F,28.873701608352697
116322,2067,2,1,3,N,29.17440227809551
146748,2068,5,0,5,Q,29.363965968056377
73295,2067,5,2,7,E,29.269298647701945
26532,2067,7,1,8,M,28.91843748636882
110488,2067,2,0,2,N,29.41123560908032
39027,2068,5,1,6,E,29.194463442337454
130336,2067,4,3,7,N,29.26282480872237
47833,2068,6,0,6,N,28.645311929340487
19143,2067,11,2,13,P,29.198384130427478
104226,2068,6,1,7,J,28.91047092500633
27729,2068,6,2,8,D,28.98296499803459
51041,2068,5,3,8,E,28.96043925065203
50588,2068,6,2,8,D,28.54817215632533
179703,2068,6,0,6,E,28.774079610326105
92760,2067,2,0,2,D,29.35294037687145
26320,2068,7,1,8,Q,28.926116766220645
94123,2067,4,1,5,N,29.115678602298345
83552,2067,4,0,4,E,29.112406974064974
38063,2068,2,3,5,N,29.16933950843068
112418,2068,4,2,6,I,28.58630286015275
130187,2067,5,0,5,F,29.119335676902875
45766,2067,6,0,6,E,29.045808046045256
175515,2068,12,2,14,D,29.06629077745874
58811,2068,1,2,3,E,28.699566978637492
32811,2067,5,0,5,I,29.42457848069246
93916,2067,4,1,5,M,29.151399514424394
84248,2067,6,2,8,N,29.36229197724805
26810,2067,4,0,4,P,29.459185089827677
38786,2067,5,0,5,E,29.196943670994138
113124,2068,4,2,6,J,28.754605731124627
109214,2068,4,3,7,S,28.91655873596695
28199,2067,7,1,8,M,29.444623953346824
156722,2068,5,1,6,Q,28.98113470768964
107418,2067,2,1,3,M,29.054450230376045
156415,2067,5,2,7,N,29.2429334528666
157963,2068,6,0,6,E,28.8902739993749
15898,2068,4,2,6,P,29.010013407011236
64927,2068,3,0,3,D,28.635234686164903
134387,2068,4,1,5,M,28.943494933381384
164712,2068,2,2,4,E,28.966817235791297
101381,2068,5,1,6,M,28.925787060169288
133710,2068,5,0,5,E,28.817401733906028
99982,2067,4,0,4,D,29.212744397682776
97737,2067,5,0,5,D,29.084300745749097
171374,2067,4,1,5,Q,28.99778887977625
97820,2067,3,0,3,D,29.248196586993316
74154,2067,7,1,8,J,29.151479585335963
21230,2067,5,1,6,M,29.10334083446712
149674,2068,3,0,3,M,28.762178420325583
149173,2068,1,3,4,M,28.832728172402543
38508,2068,6,1,7,J,29.1890826230827
105542,2067,5,1,6,E,29.129891778562605
134674,2067,5,0,5,Q,29.23444317546143
112410,2067,6,0,6,K,29.17733647480472
144898,2068,7,3,10,J,28.77772775458433
101637,2068,13,3,16,I,28.899471294511407
59679,2067,3,2,5,N,29.128681272364133
127343,2068,3,1,4,N,28.82852979901435
127407,2068,5,2,7,K,28.59490622319656
156600,2067,2,1,3,D,28.958546175698316
123866,2067,3,3,6,E,29.06463759377554
105036,2067,3,1,4,E,29.395136418861025
123248,2067,4,2,6,M,29.033290185158744
148836,2068,8,0,8,M,28.4873859905774
164661,2068,5,3,8,M,28.761999874782862
114207,2067,6,2,8,J,29.41215176042253
77842,2068,5,1,6,D,28.53213881375432
